	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0001	g
	0.0001	g
	0.0001	g
	0.0001	g
	0.0001	g
	0.0001	g
	0.0001	g
	0.0001	g
	0.0002	g
	0.0002	g
	0.0002	g
	0.0002	g
	0.0002	g
	0.0002	g
	0.0002	g
	0.0002	g
	0.0002	g
	0.0002	g
	0.0003	g
	0.0003	g
	0.0003	g
	0.0003	g
	0.0003	g
	0.0003	g
	0.0003	g
	0.0003	g
	0.0004	g
	0.0004	g
	0.0004	g
	0.0004	g
	0.0004	g
	0.0004	g
	0.0005	g
	0.0005	g
	0.0005	g
	0.0005	g
	0.0005	g
	0.0005	g
	0.0006	g
	0.0006	g
	0.0006	g
	0.0006	g
	0.0006	g
	0.0006	g
	0.0007	g
	0.0007	g
	0.0007	g
	0.0007	g
	0.0007	g
	0.0008	g
	0.0008	g
	0.0008	g
	0.0008	g
	0.0009	g
	0.0009	g
	0.0009	g
	0.0009	g
	0.0009	g
	0.0010	g
	0.0010	g
	0.0010	g
	0.0010	g
	0.0011	g
	0.0011	g
	0.0011	g
	0.0011	g
	0.0012	g
	0.0012	g
	0.0012	g
	0.0012	g
	0.0013	g
	0.0013	g
	0.0013	g
	0.0013	g
	0.0014	g
	0.0014	g
	0.0014	g
	0.0015	g
	0.0015	g
	0.0015	g
	0.0015	g
	0.0016	g
	0.0016	g
	0.0016	g
	0.0017	g
	0.0017	g
	0.0017	g
	0.0018	g
	0.0018	g
	0.0018	g
	0.0019	g
	0.0019	g
	0.0019	g
	0.0020	g
	0.0020	g
	0.0020	g
	0.0021	g
	0.0021	g
	0.0021	g
	0.0022	g
	0.0022	g
	0.0022	g
	0.0023	g
	0.0023	g
	0.0023	g
	0.0024	g
	0.0024	g
	0.0025	g
	0.0025	g
	0.0025	g
	0.0026	g
	0.0026	g
	0.0027	g
	0.0027	g
	0.0027	g
	0.0028	g
	0.0028	g
	0.0028	g
	0.0029	g
	0.0029	g
	0.0030	g
	0.0030	g
	0.0031	g
	0.0031	g
	0.0031	g
	0.0032	g
	0.0032	g
	0.0033	g
	0.0033	g
	0.0033	g
	0.0034	g
	0.0034	g
	0.0035	g
	0.0035	g
	0.0036	g
	0.0036	g
	0.0036	g
	0.0037	g
	0.0037	g
	0.0038	g
	0.0038	g
	0.0038	g
	0.0039	g
	0.0039	g
	0.0040	g
	0.0040	g
	0.0041	g
	0.0041	g
	0.0041	g
	0.0042	g
	0.0042	g
	0.0043	g
	0.0043	g
	0.0044	g
	0.0044	g
	0.0044	g
	0.0045	g
	0.0045	g
	0.0046	g
	0.0046	g
	0.0046	g
	0.0047	g
	0.0047	g
	0.0048	g
	0.0048	g
	0.0049	g
	0.0049	g
	0.0049	g
	0.0050	g
	0.0050	g
	0.0051	g
	0.0051	g
	0.0052	g
	0.0052	g
	0.0052	g
	0.0053	g
	0.0053	g
	0.0054	g
	0.0054	g
	0.0055	g
	0.0055	g
	0.0055	g
	0.0056	g
	0.0056	g
	0.0057	g
	0.0057	g
	0.0058	g
	0.0058	g
	0.0058	g
	0.0059	g
	0.0059	g
	0.0060	g
	0.0060	g
	0.0060	g
	0.0061	g
	0.0061	g
	0.0062	g
	0.0062	g
	0.0063	g
	0.0063	g
	0.0063	g
	0.0064	g
	0.0064	g
	0.0065	g
	0.0065	g
	0.0066	g
	0.0066	g
	0.0066	g
	0.0067	g
	0.0067	g
	0.0068	g
	0.0068	g
	0.0068	g
	0.0069	g
	0.0069	g
	0.0070	g
	0.0070	g
	0.0071	g
	0.0071	g
	0.0071	g
	0.0072	g
	0.0072	g
	0.0073	g
	0.0073	g
	0.0073	g
	0.0074	g
	0.0074	g
	0.0075	g
	0.0075	g
	0.0076	g
	0.0076	g
	0.0076	g
	0.0077	g
	0.0077	g
	0.0078	g
	0.0078	g
	0.0079	g
	0.0079	g
	0.0079	g
	0.0080	g
	0.0080	g
	0.0081	g
	0.0081	g
	0.0081	g
	0.0082	g
	0.0082	g
	0.0083	g
	0.0083	g
	0.0084	g
	0.0084	g
	0.0084	g
	0.0085	g
	0.0085	g
	0.0086	g
	0.0086	g
	0.0086	g
	0.0087	g
	0.0087	g
	0.0088	g
	0.0088	g
	0.0089	g
	0.0089	g
	0.0089	g
	0.0090	g
	0.0090	g
	0.0091	g
	0.0091	g
	0.0091	g
	0.0092	g
	0.0092	g
	0.0093	g
	0.0093	g
	0.0093	g
	0.0094	g
	0.0094	g
	0.0095	g
	0.0095	g
	0.0095	g
	0.0096	g
	0.0096	g
	0.0097	g
	0.0097	g
	0.0097	g
	0.0098	g
	0.0098	g
	0.0099	g
	0.0099	g
	0.0099	g
	0.0100	g
	0.0100	g
	0.0101	g
	0.0101	g
	0.0102	g
	0.0102	g
	0.0102	g
	0.0103	g
	0.0103	g
	0.0104	g
	0.0104	g
	0.0104	g
	0.0105	g
	0.0105	g
	0.0106	g
	0.0106	g
	0.0106	g
	0.0107	g
	0.0107	g
	0.0108	g
	0.0108	g
	0.0108	g
	0.0109	g
	0.0109	g
	0.0110	g
	0.0110	g
	0.0110	g
	0.0111	g
	0.0111	g
