	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0000	g
	0.0005	g
	0.0007	g
	0.0009	g
	0.0012	g
	0.0015	g
	0.0019	g
	0.0022	g
	0.0027	g
	0.0031	g
	0.0037	g
	0.0042	g
	0.0048	g
	0.0054	g
	0.0061	g
	0.0068	g
	0.0075	g
	0.0082	g
	0.0090	g
	0.0097	g
	0.0104	g
	0.0111	g
	0.0119	g
	0.0126	g
	0.0133	g
	0.0140	g
	0.0147	g
	0.0154	g
	0.0161	g
	0.0167	g
	0.0173	g
	0.0179	g
	0.0184	g
	0.0189	g
	0.0194	g
	0.0198	g
	0.0202	g
	0.0205	g
	0.0208	g
	0.0211	g
	0.0213	g
	0.0215	g
	0.0216	g
	0.0217	g
	0.0217	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
	0.0218	g
